player_name,player_id,season,team,poss,mp,raptor_total,war,ws,winner
David Robinson,robinda01,2003,SAS,1034,539,4.937127206,2.175434595,2.3,true
Speedy Claxton,claxtsp01,2003,SAS,625,326,-0.139452627,0.44914979,0.8,true
Danny Ferry,ferryda01,2003,SAS,194,101,-3.954663754,-0.065268127,0.0,true
Kevin Willis,willike02,2003,SAS,175,91,-1.008177387,0.083260022,0.3,true
Steve Smith,smithst01,2003,SAS,127,66,-5.300604549,-0.088799963,-0.1,true
Steve Kerr,kerrst01,2003,SAS,88,46,5.859615345,0.206547287,0.3,true
Richard Hamilton,hamilri01,2004,DET,1676,924,2.164257806,2.381564826,3.5,true
Ben Wallace,wallabe01,2004,DET,1676,924,7.1995338,4.797075334,3.6,true
Chauncey Billups,billuch01,2004,DET,1598,881,4.794381963,3.488638982,3.7,true
Rasheed Wallace,wallara01,2004,DET,1457,803,4.299233171,2.976853179,2.3,true
Tayshaun Prince,princta01,2004,DET,1442,795,4.029359034,2.821402459,2.8,true
Corliss Williamson,willico02,2004,DET,593,327,-6.318015974,-0.620366785,0.4,true
Lindsey Hunter,hunteli01,2004,DET,495,273,1.011080468,0.549930133,0.4,true
Mehmet Okur,okurme01,2004,DET,457,252,-1.45042951,0.171314194,0.8,true
Mike James,jamesmi01,2004,DET,354,195,-1.845927232,0.093178988,0.3,true
Elden Campbell,campbel01,2004,DET,225,124,-2.860929619,-0.007363802,0.1,true
Darvin Ham,hamda01,2004,DET,196,108,-4.114642552,-0.078343554,0.1,true
Darko Milicic,milicda01,2004,DET,25,14,-24.40903321,-0.162778328,-0.2,true
Kobe Bryant,bryanko01,2004,LAL,1776,973,4.967728831,3.952061731,2.9,false
Shaquille O'Neal,onealsh01,2004,LAL,1673,917,4.885868184,3.678813487,3.9,false
Karl Malone,malonka01,2004,LAL,1456,798,-0.737662293,0.842055241,1.3,false
Gary Payton,paytoga01,2004,LAL,1409,772,2.100461401,1.965230943,1.0,false
Derek Fisher,fishede01,2004,LAL,925,507,1.582527512,1.15717084,1.0,false
Devean George,georgde01,2004,LAL,858,470,2.617123524,1.332847694,1.0,false
Kareem Rush,rushka01,2004,LAL,575,315,-1.578790925,0.195337693,0.2,false
Stanislav Medvedenko,medvest01,2004,LAL,432,237,-1.180250676,0.197476948,0.7,false
Rick Fox,foxri01,2004,LAL,265,145,-3.010289922,-0.020007299,0.1,false
Luke Walton,waltolu01,2004,LAL,245,134,-0.043071971,0.193801165,0.2,false
Brian Cook,cookbr01,2004,LAL,84,46,-9.516070914,-0.164693463,0.0,false
Bryon Russell,russebr01,2004,LAL,29,16,0.26665877,0.025783815,0.0,false
Richard Hamilton,hamilri01,2005,DET,1939,1079,0.536577138,1.861667044,1.9,false
Tayshaun Prince,princta01,2005,DET,1839,1023,3.60428757,3.390159985,2.7,false
Chauncey Billups,billuch01,2005,DET,1771,985,5.754101252,4.395394099,4.6,false
Ben Wallace,wallabe01,2005,DET,1760,979,5.192355891,4.062151742,3.2,false
Rasheed Wallace,wallara01,2005,DET,1485,826,3.257896398,2.623340578,2.3,false
Antonio McDyess,mcdyean01,2005,DET,888,494,-0.547011369,0.575151436,1.5,false
Lindsey Hunter,hunteli01,2005,DET,672,374,1.022311051,0.750877299,0.5,false
Carlos Arroyo,arroyca01,2005,DET,270,150,-3.271438615,-0.04125491,0.2,false
Elden Campbell,campbel01,2005,DET,102,57,-4.325813438,-0.048402867,0.0,false
Ronald Dupree,duprero01,2005,DET,68,38,-9.287035582,-0.131498394,0.0,false
Darvin Ham,hamda01,2005,DET,43,24,-2.386250681,0.00453182,0.1,false
Darko Milicic,milicda01,2005,DET,38,21,-7.255648697,-0.049798949,0.0,false
Tim Duncan,duncati01,2005,SAS,1599,869,6.154425645,4.031865543,3.5,true
Tony Parker,parketo01,2005,SAS,1578,858,-1.621831832,0.511155583,0.6,true
Bruce Bowen,bowenbr01,2005,SAS,1497,814,-1.286039342,0.626494159,1.0,true
Manu Ginobili,ginobma01,2005,SAS,1420,772,10.1232293,5.240465879,4.2,true
Robert Horry,horryro01,2005,SAS,1137,618,5.681100424,2.72876738,2.6,true
Brent Barry,barrybr01,2005,SAS,1021,555,1.687029023,1.294601399,1.2,true
Nazr Mohammed,mohamna01,2005,SAS,971,528,2.088031623,1.338981213,1.7,true
Beno Udrih,udrihbe01,2005,SAS,443,241,-2.547397599,0.025923643,0.0,true
Rasho Nesterovic,nestera01,2005,SAS,210,114,-3.079273706,-0.019742618,0.1,true
Glenn Robinson,robingl01,2005,SAS,208,113,-2.535633329,0.012932222,0.2,true
Devin Brown,brownde02,2005,SAS,110,60,-3.354003965,-0.018988612,0.1,true
Tony Massenburg,masseto01,2005,SAS,52,28,-6.572347411,-0.055567811,0.0,true
Dirk Nowitzki,nowitdi01,2006,DAL,1842,983,7.670695993,5.350308442,5.4,false
Jason Terry,terryja01,2006,DAL,1581,844,2.697347857,2.418991901,1.9,false
Josh Howard,howarjo01,2006,DAL,1544,824,3.295026747,2.625034128,2.1,false
Jerry Stackhouse,stackje01,2006,DAL,1332,711,0.059488304,1.046387169,0.9,false
Devin Harris,harride01,2006,DAL,1045,558,-1.26837087,0.437870673,0.7,false
Erick Dampier,dampier01,2006,DAL,851,454,4.576240537,1.753288186,1.6,false
DeSagana Diop,diopde01,2006,DAL,762,407,3.754214967,1.403520522,1.3,false
Adrian Griffin,griffad01,2006,DAL,654,349,4.160834558,1.26742198,1.0,false
Marquis Daniels,daniema01,2006,DAL,416,222,-0.177272762,0.300412724,0.4,false
Keith Van Horn,vanhoke01,2006,DAL,322,172,-4.939692437,-0.200010184,0.0,false
Darrell Armstrong,armstda01,2006,DAL,88,47,-0.629286226,0.05411474,-0.1,false
Didier Ilunga-Mbenga,mbengdj01,2006,DAL,47,25,-12.48248654,-0.132745822,0.0,false
Josh Powell,poweljo01,2006,DAL,47,25,-12.54020853,-0.129849315,-0.1,false
Dwyane Wade,wadedw01,2006,MIA,1825,959,9.877213489,6.35602625,4.8,true
Antoine Walker,walkean02,2006,MIA,1640,862,0.255208675,1.369949648,1.2,true
Shaquille O'Neal,onealsh01,2006,MIA,1444,759,1.2243094,1.59505875,1.6,true
Jason Williams,willija02,2006,MIA,1305,686,-0.048766552,0.975015434,1.3,true
Udonis Haslem,hasleud01,2006,MIA,1237,650,-0.40196248,0.803012997,1.5,true
James Posey,poseyja01,2006,MIA,1155,607,3.514247188,2.008222357,2.1,true
Gary Payton,paytoga01,2006,MIA,1066,560,1.149962253,1.155328627,1.1,true
Alonzo Mourning,mournal01,2006,MIA,430,226,3.392893454,0.739344283,1.0,true
Shandon Anderson,andersh01,2006,MIA,171,90,-6.429497609,-0.173823594,0.0,true
Michael Doleac,doleami01,2006,MIA,137,72,-3.49010016,-0.028175786,0.2,true
Derek Anderson,anderde01,2006,MIA,126,66,0.63545766,0.120103779,0.1,true
Wayne Simien,simiewa01,2006,MIA,13,7,-28.20489206,-0.094027539,-0.1,true
Jason Kapono,kaponja01,2006,MIA,4,2,-7.287413935,-0.004691795,0.0,true
LeBron James,jamesle01,2007,CLE,1613,893,7.978800009,5.021327641,3.7,false
Zydrunas Ilgauskas,ilgauzy01,2007,CLE,1172,649,1.759254701,1.528380632,2.3,false
Larry Hughes,hughela01,2007,CLE,1154,639,-0.965306618,0.59976417,0.4,false
Sasha Pavlovic,pavloal01,2007,CLE,1112,616,-1.946192384,0.262511895,0.1,false
Drew Gooden,goodedr01,2007,CLE,1093,605,-1.742296743,0.319728496,1.7,false
Anderson Varejao,varejan01,2007,CLE,807,447,4.246994896,1.650882719,1.4,false
Daniel Gibson,gibsoda01,2007,CLE,726,402,4.979368436,1.635596301,1.8,false
Eric Snow,snower01,2007,CLE,441,244,-1.113292631,0.210179556,0.3,false
Donyell Marshall,marshdo01,2007,CLE,368,204,-0.510789381,0.243916139,0.4,false
Damon Jones,jonesda01,2007,CLE,251,139,-2.342806643,0.029743695,0.3,false
Ira Newble,newblir01,2007,CLE,18,10,-8.724673767,-0.033063521,0.0,false
Scot Pollard,pollasc01,2007,CLE,5,3,-10.34274108,-0.01245296,0.0,false
Shannon Brown,brownsh01,2007,CLE,1,0,-7.972695146,0,0.0,false
Tony Parker,parketo01,2007,SAS,1407,751,-0.144970893,1.024012283,1.6,true
Tim Duncan,duncati01,2007,SAS,1379,736,6.655153989,3.608662839,3.3,true
Bruce Bowen,bowenbr01,2007,SAS,1291,689,4.123735299,2.4902031,1.2,true
Manu Ginobili,ginobma01,2007,SAS,1128,602,7.519954535,3.273597829,2.6,true
Michael Finley,finlemi01,2007,SAS,1008,538,0.793566687,0.998683524,1.6,true
Fabricio Oberto,obertfa01,2007,SAS,777,415,1.949260001,1.024906098,1.5,true
Robert Horry,horryro01,2007,SAS,676,361,2.759657027,1.042213378,1.1,true
Francisco Elson,elsonfr01,2007,SAS,431,230,-1.783693943,0.118248803,0.5,true
Brent Barry,barrybr01,2007,SAS,422,225,-1.965863279,0.093304273,0.2,true
Jacque Vaughn,vaughja01,2007,SAS,390,208,-5.000981391,-0.24679032,0.0,true
Matt Bonner,bonnema01,2007,SAS,47,25,-5.840040137,-0.042125447,0.0,true
Beno Udrih,udrihbe01,2007,SAS,37,20,-22.30443611,-0.20838911,-0.2,true
Paul Pierce,piercpa01,2008,BOS,1792,990,4.322652221,3.700201224,3.0,true
Ray Allen,allenra02,2008,BOS,1787,987,3.192198875,3.076452756,3.1,true
Kevin Garnett,garneke01,2008,BOS,1787,987,6.900238436,4.977128141,4.1,true
Rajon Rondo,rondora01,2008,BOS,1504,831,4.02801185,2.958828215,2.1,true
Kendrick Perkins,perkike01,2008,BOS,1142,631,1.998439217,1.58194423,1.9,true
James Posey,poseyja01,2008,BOS,1037,573,2.539654649,1.604754983,2.2,true
P.J. Brown,brownpj01,2008,BOS,617,341,-3.798190167,-0.189463692,0.7,true
Leon Powe,powele01,2008,BOS,489,270,-3.179105261,-0.061327442,0.9,true
Sam Cassell,cassesa01,2008,BOS,478,264,-3.703697724,-0.133926087,-0.1,true
Eddie House,houseed01,2008,BOS,299,165,0.726773544,0.302666422,0.3,true
Glen Davis,davisgl01,2008,BOS,248,137,-3.752861223,-0.073461795,0.1,true
Tony Allen,allento01,2008,BOS,118,65,0.543282468,0.112807418,0.1,true
Kobe Bryant,bryanko01,2008,LAL,1686,863,7.628677845,4.720868427,3.2,false
Pau Gasol,gasolpa01,2008,LAL,1633,836,4.719369762,3.251653404,2.5,false
Lamar Odom,odomla01,2008,LAL,1535,786,1.483349016,1.744693819,1.9,false
Derek Fisher,fishede01,2008,LAL,1295,663,3.924437505,2.335015983,1.8,false
Vladimir Radmanovic,radmavl01,2008,LAL,940,481,2.635710405,1.370455258,0.8,false
Sasha Vujacic,vujacsa01,2008,LAL,891,456,-0.866122295,0.453761447,0.6,false
Jordan Farmar,farmajo01,2008,LAL,703,360,-3.383557045,-0.119774123,0.1,false
Luke Walton,waltolu01,2008,LAL,690,353,1.116034302,0.722028569,0.7,false
Ronny Turiaf,turiaro01,2008,LAL,365,187,-6.191008455,-0.342888121,0.0,false
Trevor Ariza,arizatr01,2008,LAL,88,45,1.90575236,0.111425059,0.1,false
Didier Ilunga-Mbenga,mbengdj01,2008,LAL,59,30,5.219408441,0.129124232,0.1,false
Chris Mihm,mihmch01,2008,LAL,6,3,-44.33279185,-0.071917014,-0.1,false
Coby Karl,karlco01,2008,LAL,4,2,2.093875081,0.005304121,0.0,false
Ira Newble,newblir01,2008,LAL,2,1,-9.905394131,-0.003702374,0.0,false
Kobe Bryant,bryanko01,2009,LAL,1805,940,9.082265715,5.828915882,4.7,true
Pau Gasol,gasolpa01,2009,LAL,1787,931,5.329824551,3.920505577,4.3,true
Lamar Odom,odomla01,2009,LAL,1411,735,6.605052893,3.600700693,2.6,true
Trevor Ariza,arizatr01,2009,LAL,1386,722,2.355663805,1.945937525,2.2,true
Derek Fisher,fishede01,2009,LAL,1219,635,-0.411879915,0.784713706,0.9,true
Andrew Bynum,bynuman01,2009,LAL,768,400,-1.893961297,0.181662914,0.8,true
Luke Walton,waltolu01,2009,LAL,637,332,1.645052029,0.770807156,0.6,true
Shannon Brown,brownsh01,2009,LAL,530,276,-0.297486929,0.356107615,0.7,true
Jordan Farmar,farmajo01,2009,LAL,499,260,-1.168080628,0.216649258,0.3,true
Sasha Vujacic,vujacsa01,2009,LAL,480,250,-3.472443483,-0.096372689,-0.1,true
Josh Powell,poweljo01,2009,LAL,140,73,-5.661891699,-0.110823123,0.1,true
Didier Ilunga-Mbenga,mbengdj01,2009,LAL,31,16,-21.46635688,-0.154951784,-0.1,true
Rashard Lewis,lewisra02,2009,ORL,1853,986,4.470306307,3.727633256,2.7,false
Hedo Turkoglu,turkohe01,2009,ORL,1756,934,1.960347169,2.313835993,1.7,false
Dwight Howard,howardw01,2009,ORL,1697,903,5.680053125,3.997405649,4.5,false
Rafer Alston,alstora01,2009,ORL,1391,740,0.628439304,1.320641524,0.7,false
Mickael Pietrus,pietrmi01,2009,ORL,1162,618,2.946549534,1.867155349,1.8,false
Courtney Lee,leeco01,2009,ORL,1034,550,-0.083109668,0.772888668,0.6,false
JJ Redick,redicjj01,2009,ORL,615,327,1.374874979,0.708805298,0.7,false
Anthony Johnson,johnsan02,2009,ORL,526,280,0.393361144,0.465606572,0.3,false
Marcin Gortat,gortama01,2009,ORL,509,271,0.696123909,0.492968939,0.9,false
Tony Battie,battito01,2009,ORL,241,128,-4.528115576,-0.118950511,0.1,false
Jameer Nelson,nelsoja01,2009,ORL,169,90,-6.366287831,-0.170351396,-0.1,false
Adonal Foyle,foylead01,2009,ORL,8,4,-32.3234621,-0.064192379,-0.1,false
Tyronn Lue,luety01,2009,ORL,8,4,22.06014946,0.049934745,0.0,false
Jeremy Richardson,richaje01,2009,ORL,4,2,-55.55165783,-0.056091286,-0.1,false
Rajon Rondo,rondora01,2010,BOS,1833,975,4.334982171,3.612239494,2.7,false
Paul Pierce,piercpa01,2010,BOS,1748,930,2.356314521,2.49922722,2.5,false
Ray Allen,allenra02,2010,BOS,1739,925,4.100439724,3.336051095,2.4,false
Kevin Garnett,garneke01,2010,BOS,1440,766,2.873328099,2.258797255,2.4,false
Kendrick Perkins,perkike01,2010,BOS,1081,575,0.217949414,0.899985812,0.9,false
Glen Davis,davisgl01,2010,BOS,908,483,0.557586722,0.841346138,1.5,false
Rasheed Wallace,wallara01,2010,BOS,771,410,0.370822208,0.685398577,1.1,false
Tony Allen,allento01,2010,BOS,735,391,1.775181518,0.940889486,0.8,false
Nate Robinson,robinna01,2010,BOS,241,128,4.453625586,0.491639627,0.3,false
Michael Finley,finlemi01,2010,BOS,203,108,-0.762684606,0.112445717,0.1,false
Shelden Williams,willish02,2010,BOS,107,57,-7.812563862,-0.153176741,0.0,false
Marquis Daniels,daniema01,2010,BOS,70,37,-1.465724081,0.024793548,0.1,false
Brian Scalabrine,scalabr01,2010,BOS,2,1,-7.654128132,-0.00253664,0.0,false
Kobe Bryant,bryanko01,2010,LAL,1743,923,7.464904451,4.962422364,3.6,true
Pau Gasol,gasolpa01,2010,LAL,1724,913,3.499490942,2.960698678,4.3,true
Metta World Peace,artesro01,2010,LAL,1584,839,3.365579463,2.70907408,1.1,true
Derek Fisher,fishede01,2010,LAL,1424,754,0.495481448,1.294699638,1.4,true
Lamar Odom,odomla01,2010,LAL,1259,667,2.85454214,1.970460185,1.7,true
Andrew Bynum,bynuman01,2010,LAL,1059,561,-0.401780221,0.687972044,1.7,true
Shannon Brown,brownsh01,2010,LAL,612,324,-3.07241792,-0.055330578,0.3,true
Jordan Farmar,farmajo01,2010,LAL,568,301,0.019880174,0.442278009,0.4,true
Luke Walton,waltolu01,2010,LAL,181,96,-5.432733775,-0.136658224,0.0,true
Sasha Vujacic,vujacsa01,2010,LAL,143,76,1.021929916,0.15142361,0.2,true
Josh Powell,poweljo01,2010,LAL,76,40,-8.055512623,-0.113550021,0.0,true
Adam Morrison,morriad01,2010,LAL,25,13,5.198166576,0.054989919,0.0,true
Didier Ilunga-Mbenga,mbengdj01,2010,LAL,23,12,-7.298665576,-0.028822704,0.0,true
Dirk Nowitzki,nowitdi01,2011,DAL,1507,826,6.643440717,4.053073399,3.6,true
Jason Kidd,kiddja01,2011,DAL,1358,744,5.108282977,3.071050707,1.9,true
Shawn Marion,mariosh01,2011,DAL,1259,690,-0.222393615,0.912479479,1.4,true
Jason Terry,terryja01,2011,DAL,1248,684,5.67107703,3.026060149,2.6,true
Tyson Chandler,chandty01,2011,DAL,1241,680,3.919477727,2.376640434,2.7,true
J.J. Barea,bareajo01,2011,DAL,712,390,0.28397262,0.622077638,0.8,true
Peja Stojakovic,stojape01,2011,DAL,639,350,1.70520293,0.823641979,0.5,true
DeShawn Stevenson,stevede01,2011,DAL,606,332,-1.439287825,0.231687707,0.4,true
Brendan Haywood,haywobr01,2011,DAL,502,275,-2.553805791,0.02857828,0.6,true
Brian Cardinal,cardibr01,2011,DAL,68,37,-3.917994275,-0.023151304,0.1,true
Ian Mahinmi,mahinia01,2011,DAL,60,33,-0.210609153,0.046838689,0.1,true
Corey Brewer,breweco01,2011,DAL,42,23,8.541491664,0.142647155,0.0,true
LeBron James,jamesle01,2011,MIA,1677,922,6.736770575,4.590333809,3.8,false
Chris Bosh,boshch01,2011,MIA,1517,834,2.027274939,2.079068518,2.6,false
Dwyane Wade,wadedw01,2011,MIA,1506,828,7.310188564,4.373567552,3.7,false
Joel Anthony,anthojo01,2011,MIA,1046,575,-0.652734554,0.630228224,0.9,false
Mario Chalmers,chalmma01,2011,MIA,929,511,2.825972156,1.513313298,1.2,false
Mike Bibby,bibbymi01,2011,MIA,755,415,-3.470363315,-0.158396594,-0.2,false
Udonis Haslem,hasleud01,2011,MIA,527,290,-4.705884094,-0.298340095,0.2,false
James Jones,jonesja02,2011,MIA,495,272,1.399411696,0.593943854,0.9,false
Mike Miller,millemi01,2011,MIA,391,215,-0.477238795,0.260248988,0.3,false
Zydrunas Ilgauskas,ilgauzy01,2011,MIA,189,104,-6.265334293,-0.192623723,0.1,false
Juwan Howard,howarju01,2011,MIA,109,60,-4.920284316,-0.068846079,0.1,false
Eddie House,houseed01,2011,MIA,87,48,-4.361545599,-0.041731037,-0.1,false
Jamaal Magloire,magloja01,2011,MIA,33,18,-2.723091573,0.000259866,0.0,false
LeBron James,jamesle01,2012,MIA,1823,983,10.82145302,7.006934064,5.8,true
Dwyane Wade,wadedw01,2012,MIA,1682,907,5.739027952,4.046754924,3.1,true
Mario Chalmers,chalmma01,2012,MIA,1519,819,2.367446405,2.211656099,2.1,true
Shane Battier,battish01,2012,MIA,1424,768,1.283286935,1.634003391,1.5,true
Udonis Haslem,hasleud01,2012,MIA,838,452,-3.07548745,-0.077487444,1.0,true
Chris Bosh,boshch01,2012,MIA,814,439,2.498200964,1.196083401,1.7,true
Mike Miller,millemi01,2012,MIA,682,368,2.483316479,1.019932057,1.0,true
Joel Anthony,anthojo01,2012,MIA,610,329,-1.375128971,0.237622021,0.9,true
James Jones,jonesja02,2012,MIA,321,173,-0.92508292,0.166551802,0.4,true
Norris Cole,coleno01,2012,MIA,315,170,-3.410709697,-0.059860922,0.1,true
Ronny Turiaf,turiaro01,2012,MIA,224,121,-4.680294011,-0.124206323,0.2,true
Juwan Howard,howarju01,2012,MIA,45,24,-6.945475865,-0.052166878,0.0,true
Terrel Harris,harrite01,2012,MIA,19,10,3.35961031,0.032070859,0.1,true
Dexter Pittman,pittmde01,2012,MIA,15,8,-10.85857553,-0.034508545,0.0,true
Kevin Durant,duranke01,2012,OKC,1598,837,6.706106976,4.158612959,4.0,false
Russell Westbrook,westbru01,2012,OKC,1464,767,4.969869621,3.10987768,2.1,false
James Harden,hardeja01,2012,OKC,1203,630,5.524087419,2.757172413,2.4,false
Serge Ibaka,ibakase01,2012,OKC,1086,569,2.040896901,1.421504467,1.8,false
Kendrick Perkins,perkike01,2012,OKC,987,517,-5.713472096,-0.804099676,0.1,false
Derek Fisher,fishede01,2012,OKC,851,446,0.755849791,0.823797153,0.6,false
Thabo Sefolosha,sefolth01,2012,OKC,851,446,4.225875096,1.647217732,0.7,false
Nick Collison,collini01,2012,OKC,634,332,0.978027689,0.653987613,0.8,false
Daequan Cook,cookda02,2012,OKC,208,109,-1.066734951,0.097041805,0.1,false
Nazr Mohammed,mohamna01,2012,OKC,158,83,-7.269962096,-0.199869955,0.1,false
Cole Aldrich,aldrico01,2012,OKC,48,25,-3.78345726,-0.013496033,0.1,false
Royal Ivey,iveyro01,2012,OKC,40,21,3.482829012,0.069806012,0.0,false
Lazar Hayward,haywala01,2012,OKC,34,18,-7.986038609,-0.04976194,0.0,false
LeBron James,jamesle01,2013,MIA,1766,960,8.77965911,5.787451547,5.2,true
Dwyane Wade,wadedw01,2013,MIA,1439,782,3.009979092,2.352967393,1.8,true
Chris Bosh,boshch01,2013,MIA,1382,751,1.066108947,1.502169816,2.2,true
Mario Chalmers,chalmma01,2013,MIA,1196,650,1.166703071,1.347508687,1.0,true
Ray Allen,allenra02,2013,MIA,1054,573,0.385961195,0.944985112,1.5,true
Norris Cole,coleno01,2013,MIA,769,418,0.036450729,0.612852596,0.9,true
Shane Battier,battish01,2013,MIA,721,392,0.70558533,0.721587013,0.6,true
Udonis Haslem,hasleud01,2013,MIA,657,357,1.334697517,0.772658803,1.1,true
Chris Andersen,anderch01,2013,MIA,557,303,6.88540766,1.542953347,1.9,true
Mike Miller,millemi01,2013,MIA,427,232,2.187673175,0.605155411,0.7,true
Joel Anthony,anthojo01,2013,MIA,131,71,-3.510163193,-0.028501305,0.1,true
Rashard Lewis,lewisra02,2013,MIA,86,47,-7.610897289,-0.122145644,-0.1,true
James Jones,jonesja02,2013,MIA,61,33,-7.249569272,-0.077500993,0.0,true
Kawhi Leonard,leonaka01,2013,SAS,1463,775,6.411134718,3.714231956,3.1,false
Tony Parker,parketo01,2013,SAS,1444,765,4.027642615,2.700723796,2.4,false
Tim Duncan,duncati01,2013,SAS,1388,735,4.205903681,2.665125114,2.5,false
Danny Green,greenda02,2013,SAS,1263,669,3.977105251,2.357155674,2.1,false
Manu Ginobili,ginobma01,2013,SAS,1057,560,3.556790066,1.874316506,1.3,false
Gary Neal,nealga01,2013,SAS,736,390,-2.392072671,0.073644942,0.4,false
Tiago Splitter,splitti01,2013,SAS,733,388,2.345665932,1.041371424,1.0,false
Boris Diaw,diawbo01,2013,SAS,515,273,-1.806876919,0.135222656,0.5,false
Matt Bonner,bonnema01,2013,SAS,504,267,1.208498244,0.557255122,0.9,false
Cory Joseph,josepco01,2013,SAS,363,192,-1.187486786,0.157812931,0.4,false
DeJuan Blair,blairde01,2013,SAS,143,76,11.11084945,0.560551904,0.6,false
Tracy McGrady,mcgratr01,2013,SAS,59,31,0.510026274,0.052926068,-0.1,false
Patty Mills,millspa02,2013,SAS,59,31,-0.225507083,0.041276066,0.1,false
Aron Baynes,baynear01,2013,SAS,43,23,-2.436335646,0.003818305,0.0,false
Nando De Colo,decolna01,2013,SAS,26,14,7.21839262,0.073727504,0.1,false
LeBron James,jamesle01,2014,MIA,1396,763,7.713471698,4.210398659,4.3,false
Dwyane Wade,wadedw01,2014,MIA,1263,693,-1.886010729,0.316092345,1.2,false
Chris Bosh,boshch01,2014,MIA,1248,686,1.31506398,1.45279006,2.0,false
Mario Chalmers,chalmma01,2014,MIA,981,535,-0.771540462,0.556317733,0.5,false
Ray Allen,allenra02,2014,MIA,956,527,1.921430475,1.29064658,0.9,false
Norris Cole,coleno01,2014,MIA,751,404,-2.315368179,0.091773465,0.2,false
Rashard Lewis,lewisra02,2014,MIA,596,319,5.506526675,1.37926695,0.3,false
Chris Andersen,anderch01,2014,MIA,583,317,6.010036838,1.448860228,1.2,false
Shane Battier,battish01,2014,MIA,374,202,-0.029891931,0.288065143,0.2,false
Udonis Haslem,hasleud01,2014,MIA,316,169,-3.278464492,-0.046831403,0.3,false
James Jones,jonesja02,2014,MIA,239,126,1.726480333,0.296647568,0.4,false
Toney Douglas,douglto01,2014,MIA,56,29,2.012535164,0.070998483,0.1,false
Michael Beasley,beaslmi01,2014,MIA,46,23,8.808710172,0.141129269,0.0,false
Greg Oden,odengr01,2014,MIA,15,7,-10.97287909,-0.030884248,0.0,false
Tim Duncan,duncati01,2014,SAS,1463,752,3.756800663,2.535803229,3.2,true
Kawhi Leonard,leonaka01,2014,SAS,1445,736,6.243446518,3.489715688,2.9,true
Tony Parker,parketo01,2014,SAS,1401,719,-0.156106876,0.973107096,1.1,true
Boris Diaw,diawbo01,2014,SAS,1203,604,2.805240406,1.780008139,2.0,true
Manu Ginobili,ginobma01,2014,SAS,1182,586,7.86507995,3.364603608,2.2,true
Danny Green,greenda02,2014,SAS,1044,529,6.434790483,2.579386518,1.9,true
Tiago Splitter,splitti01,2014,SAS,1026,516,5.457287871,2.243034377,2.6,true
Marco Belinelli,belinma01,2014,SAS,719,356,-8.56270123,-1.093076475,0.8,true
Patty Mills,millspa02,2014,SAS,715,351,7.242082453,1.856696317,1.1,true
Matt Bonner,bonnema01,2014,SAS,268,136,4.153660079,0.491938452,0.3,true
Aron Baynes,baynear01,2014,SAS,205,101,5.492042554,0.440185352,0.2,true
Cory Joseph,josepco01,2014,SAS,172,87,6.647138857,0.422318269,0.3,true
Jeff Ayres,pendeje02,2014,SAS,129,65,3.93946111,0.223958209,0.2,true
Austin Daye,dayeau01,2014,SAS,10,6,-18.45343042,-0.04827854,0.0,true
LeBron James,jamesle01,2015,CLE,1609,844,4.658191317,3.227479404,3.0,false
Tristan Thompson,thomptr01,2015,CLE,1392,727,4.599912063,2.773825082,2.5,false
Iman Shumpert,shumpim01,2015,CLE,1330,695,2.849455006,2.024395994,1.5,false
JR Smith,smithjr01,2015,CLE,1078,560,2.600428922,1.566989687,1.5,false
Timofey Mozgov,mozgoti01,2015,CLE,1006,529,5.301879813,2.236411293,1.7,false
Matthew Dellavedova,dellama01,2015,CLE,970,497,0.763419544,0.925880635,0.2,false
Kyrie Irving,irvinky01,2015,CLE,890,464,0.993724753,0.912145617,2.0,false
James Jones,jonesja02,2015,CLE,616,311,-0.222367023,0.413338219,0.6,false
Kevin Love,loveke01,2015,CLE,209,107,7.253551616,0.568164993,0.5,false
Mike Miller,millemi01,2015,CLE,124,65,-5.53222762,-0.094446508,0.1,false
Kendrick Perkins,perkike01,2015,CLE,72,33,-16.84567315,-0.248622215,-0.1,false
Shawn Marion,mariosh01,2015,CLE,49,25,-3.943773676,-0.015580454,0.0,false
Joe Harris,harrijo01,2015,CLE,34,16,-10.32764539,-0.064231475,0.0,false
Brendan Haywood,haywobr01,2015,CLE,5,2,-22.31369082,-0.020644002,0.0,false
Stephen Curry,curryst01,2015,GSW,1668,826,8.739052117,5.175087958,3.9,true
Draymond Green,greendr01,2015,GSW,1582,784,9.942299691,5.350467196,2.6,true
Klay Thompson,thompkl01,2015,GSW,1509,761,1.76736291,1.802079912,1.9,true
Harrison Barnes,barneha02,2015,GSW,1375,681,-0.652689293,0.750838845,1.6,true
Andre Iguodala,iguodan01,2015,GSW,1269,635,2.593498814,1.772718042,2.2,true
Andrew Bogut,bogutan01,2015,GSW,860,440,-0.670015486,0.476964331,1.4,true
Shaun Livingston,livinsh01,2015,GSW,742,375,1.126326019,0.75218601,0.9,true
Leandro Barbosa,barbole01,2015,GSW,464,229,-1.180021712,0.187842117,0.5,true
Festus Ezeli,ezelife01,2015,GSW,379,183,0.974361248,0.356939573,0.6,true
David Lee,leeda02,2015,GSW,213,107,0.583448684,0.186403431,0.3,true
Marreese Speights,speigma01,2015,GSW,140,67,-7.579770267,-0.172843806,0.0,true
Justin Holiday,holidju01,2015,GSW,23,11,-9.932730446,-0.042821685,0.0,true
